Year,Month,Day,hour,DBT,DP,RH,GHR,DNR,DHR
1996,8,15,23,27.8,25.1,85,0,0,0
1996,8,15,24,27.7,25.5,88,0,0,0
1996,8,16,1,27.6,25.4,88,0,0,0
1996,8,16,2,27.5,25.2,87,0,0,0
1996,8,16,3,27.3,25.7,91,0,0,0
1996,8,16,4,27.3,25.5,90,0,0,0
1996,8,16,5,27.2,24.9,87,0,0,0
1996,8,16,6,27.2,25.4,90,0,0,0
1996,8,16,7,27.1,25.3,90,66,171,44
1996,8,16,8,26.8,24.5,87,275,426,121
1996,8,16,9,26.8,24.3,86,382,229,249
1996,8,16,10,27,23.9,83,357,41,326
1996,8,16,11,27.3,23.5,80,433,40,397
1996,8,16,12,27.9,22.6,73,488,45,445
1996,8,16,13,28.7,22.9,71,906,635,278
1996,8,16,14,29,23,70,813,535,310
1996,8,16,15,29.5,22.7,67,549,201,382
1996,8,16,16,30.7,21.2,57,359,92,298
1996,8,16,17,30.7,21.5,58,224,77,188
1996,8,16,18,30.3,23,65,119,139,87
1996,8,16,19,28.7,23.8,75,10,69,8
1996,8,16,20,27.9,25,84,0,0,0
1996,8,16,21,27.6,25.3,87,0,0,0
1996,8,16,22,27.5,25.7,90,0,0,0
1996,8,16,23,27.1,25.5,91,0,0,0
1996,8,16,24,26.8,25.6,93,0,0,0
1996,8,17,1,26.8,25.6,93,0,0,0
1996,8,17,2,26.8,25.4,92,0,0,0
1996,8,17,3,26.5,25.1,92,0,0,0
1996,8,17,4,26.1,24.9,93,0,0,0
1996,8,17,5,26.3,25.1,93,0,0,0
1996,8,17,6,26.5,25.3,93,0,0,0
1996,8,17,7,26.6,24.6,89,34,22,32
1996,8,17,8,27.3,24,82,266,386,126
1996,8,17,9,29,24.3,76,509,585,169
1996,8,17,10,30.8,24,67,722,699,189
1996,8,17,11,32,22.4,57,843,680,232
1996,8,17,12,32.8,22.3,54,927,704,241
1996,8,17,13,34,21.1,47,888,598,296
1996,8,17,14,32,24.6,65,729,367,384
1996,8,17,15,32.4,24.7,64,638,363,336
1996,8,17,16,32,25.1,67,549,477,231
1996,8,17,17,30.5,25.8,76,314,281,184
1996,8,17,18,29.5,25.9,81,111,113,85
1996,8,17,19,29,26,84,5,68,3
1996,8,17,20,28.4,25.2,83,0,0,0
1996,8,17,21,25.6,24.2,92,0,0,0
1996,8,17,22,25.4,23.6,90,0,0,0
1996,8,17,23,25.2,23.3,89,0,0,0
1996,8,17,24,25,23.2,90,0,0,0
1996,8,18,1,25,22.9,88,0,0,0
1996,8,18,2,25,23.2,90,0,0,0
1996,8,18,3,24.9,23.3,91,0,0,0
1996,8,18,4,24.8,23.2,91,0,0,0
1996,8,18,5,24.7,23.1,91,0,0,0
1996,8,18,6,24.5,22.9,91,0,0,0
1996,8,18,7,24.8,23,90,53,84,42
1996,8,18,8,27.3,24.2,83,226,230,143
1996,8,18,9,27.8,22.7,74,435,361,225
1996,8,18,10,29.5,22.5,66,590,376,303
1996,8,18,11,30.6,23,64,715,406,351
1996,8,18,12,31.8,23.3,61,780,408,382
1996,8,18,13,31.6,23.2,61,699,250,452
1996,8,18,14,31.9,23.7,62,656,242,429
1996,8,18,15,31.6,24.5,66,564,226,377
1996,8,18,16,31.2,24.1,66,461,264,286
1996,8,18,17,30.5,24.4,70,291,219,191
1996,8,18,18,29.5,24.8,76,127,184,85
1996,8,18,19,28.6,24.8,80,11,92,9
1996,8,18,20,28.5,25.1,82,0,0,0
1996,8,18,21,28.1,25.2,84,0,0,0
1996,8,18,22,28.1,25.4,85,0,0,0
1996,8,18,23,28,25.4,86,0,0,0
1996,8,18,24,27.7,25.3,87,0,0,0
1996,8,19,1,27.7,25.5,88,0,0,0
1996,8,19,2,27.5,25.5,89,0,0,0
1996,8,19,3,27.4,25.4,89,0,0,0
1996,8,19,4,27.1,25.1,89,0,0,0
1996,8,19,5,27.1,25.1,89,0,0,0
1996,8,19,6,27.1,25.1,89,0,0,0
1996,8,19,7,25.7,24.1,91,23,7,22
1996,8,19,8,26.5,24.9,91,135,33,123
1996,8,19,9,27.4,26.2,93,267,51,238
1996,8,19,10,27.8,24.7,83,424,95,352
1996,8,19,11,28.3,24.1,78,525,108,428
1996,8,19,12,29.9,23.8,70,592,124,471
1996,8,19,13,30.8,22.9,63,684,228,459
1996,8,19,14,32.3,22.4,56,657,244,429
1996,8,19,15,32.8,25.4,65,550,204,381
1996,8,19,16,31.8,24.9,67,398,146,300
1996,8,19,17,31,25.1,71,251,127,193
1996,8,19,18,29.8,25.3,77,93,64,78
1996,8,19,19,28.8,25.2,81,4,52,3
1996,8,19,20,28.6,25.4,83,0,0,0
1996,8,19,21,28.3,25.3,84,0,0,0
1996,8,19,22,25.6,23.8,90,0,0,0
1996,8,19,23,24.8,23,90,0,0,0
1996,8,19,24,24.8,23.2,91,0,0,0
1996,8,20,1,24.4,22.8,91,0,0,0
1996,8,20,2,24.4,22.8,91,0,0,0
1996,8,20,3,24.5,22.9,91,0,0,0
1996,8,20,4,24.3,22.6,90,0,0,0
1996,8,20,5,24.3,22.7,91,0,0,0
1996,8,20,6,23.8,22.2,91,0,0,0
1996,8,20,7,23.3,21.9,92,23,7,23
1996,8,20,8,22.8,21.4,92,140,38,127
1996,8,20,9,24.9,22.8,88,281,63,244
1996,8,20,10,26.9,22.1,75,447,121,355
1996,8,20,11,28.5,21.5,66,545,129,429
1996,8,20,12,30,21.9,62,698,264,441
1996,8,20,13,30.7,21.2,57,783,392,396
1996,8,20,14,31,20.9,55,747,403,370
1996,8,20,15,31.5,20.4,52,718,543,269
1996,8,20,16,31.6,20.8,53,530,435,242
1996,8,20,17,31.6,21.5,55,306,268,184
1996,8,20,18,30.8,22.9,63,117,150,84
1996,8,20,19,29.3,23.3,70,6,75,4
1996,8,20,20,28.6,24.6,79,0,0,0
1996,8,20,21,28.3,25.1,83,0,0,0
1996,8,20,22,28,25.1,84,0,0,0
1996,8,20,23,27.6,24.7,84,0,0,0
1996,8,20,24,27.4,24.9,86,0,0,0
1996,8,21,1,27.2,24.7,86,0,0,0
1996,8,21,2,27,24.7,87,0,0,0
1996,8,21,3,26.7,24.6,88,0,0,0
1996,8,21,4,26.8,24.7,88,0,0,0
1996,8,21,5,26.7,24.6,88,0,0,0
1996,8,21,6,27,25,89,0,0,0
1996,8,21,7,27.4,25.4,89,34,21,31
1996,8,21,8,28.1,24.9,83,175,91,143
1996,8,21,9,29.9,25.7,78,342,147,257
1996,8,21,10,29.9,25,75,577,345,314
1996,8,21,11,31.4,24,65,712,397,355
1996,8,21,12,32.4,24.2,62,852,548,318
1996,8,21,13,32.3,23.8,61,844,508,342
1996,8,21,14,32,23.5,61,802,513,321
1996,8,21,15,32.3,25.1,66,683,466,298
1996,8,21,16,32,24.6,65,503,368,260
1996,8,21,17,31.5,25.6,71,313,291,180
1996,8,21,18,29,24.3,76,124,186,83
1996,8,21,19,28.2,24.4,80,7,93,5
1996,8,21,20,27.8,24.5,82,0,0,0
1996,8,21,21,27.5,24.4,83,0,0,0
1996,8,21,22,27.2,23.7,81,0,0,0
1996,8,21,23,26.9,22.9,79,0,0,0
1996,8,21,24,26.5,22.8,80,0,0,0
1996,8,22,1,26.4,23.1,82,0,0,0
1996,8,22,2,26,22.7,82,0,0,0
1996,8,22,3,25.7,22.6,83,0,0,0
1996,8,22,4,25.6,22.7,84,0,0,0
1996,8,22,5,25.5,22.6,84,0,0,0
1996,8,22,6,25.3,22.6,85,0,0,0
1996,8,22,7,25.4,22.7,85,54,95,43
1996,8,22,8,26.6,22.9,80,209,172,147
1996,8,22,9,28.4,24.4,79,386,234,250
1996,8,22,10,29.7,24.1,72,577,344,314
1996,8,22,11,30.5,23.4,66,707,385,360
1996,8,22,12,31.9,22.6,58,860,564,310
1996,8,22,13,32,23.8,62,841,503,344
1996,8,22,14,32.1,23.4,60,797,502,326
1996,8,22,15,32.1,23.4,60,699,502,285
1996,8,22,16,31.5,23.6,63,546,482,228
1996,8,22,17,30.5,23.2,65,351,425,158
1996,8,22,18,29,23.9,74,136,260,79
1996,8,22,19,28.4,24.8,81,6,246,1
1996,8,22,20,28,24.6,82,0,0,0
1996,8,22,21,28,24.9,83,0,0,0
1996,8,22,22,27.8,25.1,85,0,0,0
1996,8,22,23,27.5,25.3,88,0,0,0
1996,8,22,24,27.2,25.2,89,0,0,0
1996,8,23,1,27,25,89,0,0,0
1996,8,23,2,26.7,24.7,89,0,0,0
1996,8,23,3,26.5,24.5,89,0,0,0
1996,8,23,4,26,24.2,90,0,0,0
1996,8,23,5,25.5,23.9,91,0,0,0
1996,8,23,6,25.4,23.8,91,0,0,0
1996,8,23,7,25.5,23.7,90,59,126,44
1996,8,23,8,26.8,24.1,85,201,150,147
1996,8,23,9,28.8,24.4,77,343,148,257
1996,8,23,10,29.2,23.6,72,520,230,344
1996,8,23,11,29.3,21.5,63,655,288,396
1996,8,23,12,30.4,22,61,720,299,429
1996,8,23,13,31.5,21.9,57,711,268,446
1996,8,23,14,31.5,21.9,57,740,390,374
1996,8,23,15,31.8,21.3,54,653,403,321
1996,8,23,16,31,23.4,64,462,274,281
1996,8,23,17,29.9,23.4,68,289,227,186
1996,8,23,18,28.9,24.2,76,120,181,81
1996,8,23,19,28.2,24,78,4,144,2
1996,8,23,20,27.9,23.5,77,0,0,0
1996,8,23,21,27.7,23.9,80,0,0,0
1996,8,23,22,27.6,24.3,82,0,0,0
1996,8,23,23,27.3,24,82,0,0,0
1996,8,23,24,26.9,24.4,86,0,0,0
1996,8,24,1,26.9,24.6,87,0,0,0
1996,8,24,2,26.5,24.4,88,0,0,0
1996,8,24,3,26.4,24.4,89,0,0,0
1996,8,24,4,26.3,24.2,88,0,0,0
1996,8,24,5,26,24.1,89,0,0,0
1996,8,24,6,25.8,24,90,0,0,0
1996,8,24,7,26.1,24,88,53,86,42
1996,8,24,8,27.5,23.1,77,212,180,147
1996,8,24,9,29.8,24,71,399,264,245
1996,8,24,10,31.7,24.3,65,531,249,340
1996,8,24,11,32.2,22.3,56,669,313,388
1996,8,24,12,33.2,22.6,54,734,322,420
1996,8,24,13,33.5,21,48,828,476,357
1996,8,24,14,31.4,24.8,68,721,355,389
1996,8,24,15,31.8,25.2,68,684,472,296
1996,8,24,16,29.9,24.1,71,502,371,258
1996,8,24,17,29.5,24.4,74,279,204,187
1996,8,24,18,28.9,25.7,83,98,95,78
1996,8,24,19,28.8,25.8,84,1,8,1
1996,8,24,20,28.4,25.2,83,0,0,0
1996,8,24,21,28.3,25.1,83,0,0,0
1996,8,24,22,28.3,25.1,83,0,0,0
1996,8,24,23,28.3,25.1,83,0,0,0
1996,8,24,24,28.2,26,88,0,0,0
1996,8,25,1,27.7,25.5,88,0,0,0
1996,8,25,2,27.3,25,87,0,0,0
1996,8,25,3,26.8,24.5,87,0,0,0
1996,8,25,4,26.6,24.1,86,0,0,0
1996,8,25,5,26.3,24,87,0,0,0
1996,8,25,6,26.3,24,87,0,0,0
1996,8,25,7,26.3,24,87,35,23,32
1996,8,25,8,26.5,24.5,89,137,34,125
1996,8,25,9,27.7,26.1,91,267,50,239
1996,8,25,10,28.8,25.2,81,352,37,324
1996,8,25,11,29.4,23.1,69,457,52,410
1996,8,25,12,29.9,22.9,66,509,55,455
1996,8,25,13,30.8,23.5,65,492,42,450
1996,8,25,14,30.9,23,63,466,45,424
1996,8,25,15,30.9,23,63,400,45,362
1996,8,25,16,30.9,22.8,62,282,32,261
1996,8,25,17,30.9,22.8,62,168,27,156
1996,8,25,18,30.8,24,67,47,8,45
1996,8,25,19,29.4,24.3,74,1,8,1
1996,8,25,20,29.3,24.4,75,0,0,0
1996,8,25,21,28.8,24.6,78,0,0,0
1996,8,25,22,28.4,22.4,70,0,0,0
1996,8,25,23,28.4,22.6,71,0,0,0
1996,8,25,24,28.4,22.9,72,0,0,0
1996,8,26,1,28.4,22.4,70,0,0,0
1996,8,26,2,28.3,22.5,71,0,0,0
1996,8,26,3,27.9,21.7,69,0,0,0
1996,8,26,4,28,22.2,71,0,0,0
1996,8,26,5,27.4,22.1,73,0,0,0
1996,8,26,6,27,21.7,73,0,0,0
1996,8,26,7,26.9,22.1,75,41,39,37
1996,8,26,8,27.3,21.8,72,194,132,147
1996,8,26,9,28.3,19.8,60,389,238,250
1996,8,26,10,29.6,20.2,57,503,199,351
1996,8,26,11,30.3,20.8,57,599,196,422
1996,8,26,12,30.8,21,56,648,189,464
1996,8,26,13,31.2,21.1,55,639,166,475
1996,8,26,14,31.4,20.7,53,601,166,446
1996,8,26,15,31.8,21,53,518,162,385
1996,8,26,16,31.9,20.8,52,373,118,296
1996,8,26,17,31.5,21.1,54,227,97,184
1996,8,26,18,31,21.2,56,77,45,68
1996,8,26,19,30.3,21.1,58,1,7,1
1996,8,26,20,29.8,20.6,58,0,0,0
1996,8,26,21,29.2,21.7,64,0,0,0
1996,8,26,22,28.9,20.6,61,0,0,0
1996,8,26,23,29.3,21,61,0,0,0
1996,8,26,24,28.9,22.2,67,0,0,0
1996,8,27,1,28.4,20.9,64,0,0,0
1996,8,27,2,28.3,21.3,66,0,0,0
1996,8,27,3,27.8,21.1,67,0,0,0
1996,8,27,4,27.8,20.6,65,0,0,0
1996,8,27,5,27.7,20.8,66,0,0,0
1996,8,27,6,27.5,20.6,66,0,0,0
1996,8,27,7,27.3,20.9,68,44,48,38
1996,8,27,8,27.5,20.8,67,201,150,147
1996,8,27,9,29.5,21.4,62,383,225,252
1996,8,27,10,30.1,20.3,56,505,201,351
1996,8,27,11,31.1,19.8,51,616,222,417
1996,8,27,12,31.8,19.1,47,684,240,450
1996,8,27,13,33.1,18.8,43,675,214,464
1996,8,27,14,33.1,18.8,43,632,207,438
1996,8,27,15,33,18.7,43,547,206,378
1996,8,27,16,33,18.7,43,395,153,295
1996,8,27,17,32.8,18.2,42,244,130,187
1996,8,27,18,31.8,19.4,48,82,57,70
1996,8,27,19,30.8,19.5,51,1,6,1
1996,8,27,20,30,20.5,57,0,0,0
1996,8,27,21,29.5,21.7,63,0,0,0
1996,8,27,22,29.3,20.7,60,0,0,0
1996,8,27,23,29,21.8,65,0,0,0
1996,8,27,24,28.5,21.8,67,0,0,0
1996,8,28,1,28.4,22.9,72,0,0,0
1996,8,28,2,28,23.8,78,0,0,0
1996,8,28,3,27.5,21.5,70,0,0,0
1996,8,28,4,27.5,20.8,67,0,0,0
1996,8,28,5,27.1,20.7,68,0,0,0
1996,8,28,6,26.6,20.4,69,0,0,0
1996,8,28,7,26.6,20.9,71,32,17,30
1996,8,28,8,27,21.7,73,160,62,137
1996,8,28,9,29.1,22.1,66,318,106,256
1996,8,28,10,30.6,20.2,54,504,200,351
1996,8,28,11,32,19.9,49,612,216,418
1996,8,28,12,32.4,20.3,49,667,215,458
1996,8,28,13,32.4,20,48,664,199,468
1996,8,28,14,33.3,20.4,47,621,193,441
1996,8,28,15,33.4,20.2,46,539,194,380
1996,8,28,16,33.1,19.6,45,386,141,295
1996,8,28,17,32.8,19.6,46,240,124,185
1996,8,28,18,32.1,20.7,51,79,51,68
1996,8,28,19,30.6,22.5,62,1,6,1
1996,8,28,20,29.8,25.3,77,0,0,0
1996,8,28,21,29,25.8,83,0,0,0
1996,8,28,22,28.5,25.7,85,0,0,0
1996,8,28,23,28.5,25.9,86,0,0,0
1996,8,28,24,28.1,26.3,90,0,0,0
1996,8,29,1,28,26.2,90,0,0,0
1996,8,29,2,28,26.2,90,0,0,0
1996,8,29,3,27.8,23.8,79,0,0,0
1996,8,29,4,28,19,58,0,0,0
1996,8,29,5,27.6,18.6,58,0,0,0
1996,8,29,6,27.1,19.2,62,0,0,0
1996,8,29,7,26.9,19.5,64,72,227,43
1996,8,29,8,28.1,19.6,60,283,454,118
1996,8,29,9,30.4,20,54,482,490,197
1996,8,29,10,31.3,19.3,49,646,497,266
1996,8,29,11,32.4,19.6,47,884,759,200
1996,8,29,12,34,19.3,42,922,686,252
1996,8,29,13,34.5,19.3,41,966,755,221
1996,8,29,14,34.4,19.2,41,908,743,215
1996,8,29,15,34.3,19.5,42,694,504,282
1996,8,29,16,34,19.3,42,398,160,293
1996,8,29,17,33.5,21.6,50,232,110,183
1996,8,29,18,31,22.9,62,72,39,64
1996,8,29,19,30.3,22.7,64,1,7,1
1996,8,29,20,29.5,24.2,73,0,0,0
1996,8,29,21,28.5,27.8,96,0,0,0
1996,8,29,22,28.5,24.1,77,0,0,0
1996,8,29,23,28.5,24.7,80,0,0,0
1996,8,29,24,28.5,25.9,86,0,0,0
1996,8,30,1,28.5,26.7,90,0,0,0
1996,8,30,2,28.5,25.9,86,0,0,0
1996,8,30,3,28,26,89,0,0,0
1996,8,30,4,27.7,26.1,91,0,0,0
1996,8,30,5,27.5,26.5,94,0,0,0
1996,8,30,6,26.5,24,86,0,0,0
1996,8,30,7,26.8,24.7,88,66,175,44
1996,8,30,8,29,21.8,65,302,544,105
1996,8,30,9,31,20.6,54,537,659,152
1996,8,30,10,32.1,20.7,51,731,706,190
1996,8,30,11,33,19.8,46,891,773,195
1996,8,30,12,33.8,20.2,45,850,540,324
1996,8,30,13,34.7,20.3,43,905,632,282
1996,8,30,14,35.1,20.2,42,902,733,220
1996,8,30,15,33.7,21.5,49,724,575,254
1996,8,30,16,32.3,21.2,52,569,574,197
1996,8,30,17,31.2,23.6,64,344,447,149
1996,8,30,18,29.8,25.1,76,108,168,75
1996,8,30,19,29.5,25.5,79,1,5,1
1996,8,30,20,29,26.8,88,0,0,0
1996,8,30,21,28.8,26.2,86,0,0,0
1996,8,30,22,28.7,26.3,87,0,0,0
1996,8,30,23,28.6,26.4,88,0,0,0
1996,8,30,24,27.5,26.1,92,0,0,0
1996,8,31,1,27.3,26.3,94,0,0,0
1996,8,31,2,26.5,24.7,90,0,0,0
1996,8,31,3,25.7,24.5,93,0,0,0
1996,8,31,4,25.7,25,96,0,0,0
1996,8,31,5,25.2,24.5,96,0,0,0
1996,8,31,6,25.2,24.9,98,0,0,0
1996,8,31,7,25.7,25,96,56,105,43
1996,8,31,8,26.8,25.4,92,238,265,142
1996,8,31,9,30.4,23.8,68,476,469,202
1996,8,31,10,31.5,22.8,60,702,633,216
1996,8,31,11,32.2,22.6,57,840,663,244
1996,8,31,12,32.6,22.1,54,817,473,355
1996,8,31,13,32.6,22.4,55,867,557,319
1996,8,31,14,33.8,23.2,54,809,537,310
1996,8,31,15,31.4,25.8,72,541,201,377
1996,8,31,16,30.4,26.4,79,530,467,228
1996,8,31,17,28.4,23.3,74,276,222,180
1996,8,31,18,28.4,24,77,56,19,53
1996,8,31,19,27.9,25.4,86,1,4,1
1996,8,31,20,27.4,25.6,90,0,0,0
1996,8,31,21,26.8,25.3,92,0,0,0
1996,8,31,22,26.7,25.5,93,0,0,0
1996,8,31,23,26.6,25.2,92,0,0,0
1996,8,31,24,27.5,26.1,92,0,0,0
1999,9,1,1,27.4,25.9,92,0,0,0
1999,9,1,2,27.2,25.8,92,0,0,0
1999,9,1,3,27,25.4,91,0,0,0
1999,9,1,4,26.2,24.2,89,0,0,0
1999,9,1,5,25.5,23.2,87,0,0,0
1999,9,1,6,25.4,23.1,87,0,0,0
1999,9,1,7,26.2,22.9,82,69,87,58
1999,9,1,8,27.5,22.2,73,211,174,148
1999,9,1,9,29.9,22.3,64,491,515,191
1999,9,1,10,31,21.8,58,736,718,186
1999,9,1,11,32,22.1,56,878,746,207
1999,9,1,12,32.7,22.8,56,947,738,228
1999,9,1,13,33.5,22,51,986,796,202
1999,9,1,14,33.8,21.9,50,925,783,197
1999,9,1,15,34.3,21.7,48,740,617,238
1999,9,1,16,31.4,23.2,62,599,667,169
1999,9,1,17,29.4,23.8,72,367,547,129
1999,9,1,18,27.9,23.9,79,104,156,73
1999,9,1,19,27.5,23.7,80,3,78,2
1999,9,1,20,27.3,23.5,80,0,0,0
1999,9,1,21,26.7,23,80,0,0,0
1999,9,1,22,26.7,23,80,0,0,0
1999,9,1,23,26.7,22.8,79,0,0,0
1999,9,1,24,27,23,79,0,0,0
1999,9,2,1,27,23.5,81,0,0,0
1999,9,2,2,27,23.5,81,0,0,0
1999,9,2,3,26.6,22.7,79,0,0,0
1999,9,2,4,26.5,22.8,80,0,0,0
1999,9,2,5,26.2,22.5,80,0,0,0
1999,9,2,6,26,22.5,81,0,0,0
1999,9,2,7,26.4,22.9,81,43,44,38
1999,9,2,8,27.6,23.6,79,204,153,148
1999,9,2,9,28.8,23,71,391,238,252
1999,9,2,10,30.3,21.9,61,568,315,326
1999,9,2,11,31,22,59,597,191,425
1999,9,2,12,31.9,22.3,57,643,181,467
1999,9,2,13,32.5,22.3,55,670,207,466
1999,9,2,14,33.4,21.6,50,636,216,435
1999,9,2,15,33.4,21.2,49,533,190,378
1999,9,2,16,33.4,21.2,49,314,59,276
1999,9,2,17,31.3,24.2,66,155,23,145
1999,9,2,18,30.2,23.4,67,51,15,48
1999,9,2,19,28,20.8,65,3,7,3
1999,9,2,20,27.7,22.4,73,0,0,0
1999,9,2,21,27.7,23.9,80,0,0,0
1999,9,2,22,27.8,24.2,81,0,0,0
1999,9,2,23,27.8,24.2,81,0,0,0
1999,9,2,24,27.8,24.2,81,0,0,0
1999,9,3,1,27.7,24.1,81,0,0,0
1999,9,3,2,27.7,24.4,82,0,0,0
1999,9,3,3,27.6,24.3,82,0,0,0
1999,9,3,4,27.6,24.3,82,0,0,0
1999,9,3,5,27.3,24.2,83,0,0,0
1999,9,3,6,27.3,23.3,79,0,0,0
1999,9,3,7,27.5,21.3,69,68,190,44
1999,9,3,8,29.2,21.7,64,224,213,146
1999,9,3,9,29.5,20.6,59,366,185,258
1999,9,3,10,29.8,19.5,54,663,535,253
1999,9,3,11,30.4,19.7,53,909,812,179
1999,9,3,12,31.1,20.4,53,845,529,329
1999,9,3,13,32.4,20.3,49,693,242,455
1999,9,3,14,33.4,19.8,45,815,551,303
1999,9,3,15,34.1,18.6,40,802,771,177
1999,9,3,16,34.1,18.2,39,632,774,136
1999,9,3,17,34,18.1,39,387,647,109
1999,9,3,18,33,17.6,40,155,541,51
1999,9,3,19,30.4,22.3,62,3,318,0
1999,9,3,20,29.7,23.4,69,0,0,0
1999,9,3,21,28.9,24.2,76,0,0,0
1999,9,3,22,28.4,24.2,78,0,0,0
1999,9,3,23,27.9,24.8,83,0,0,0
1999,9,3,24,27.5,24.6,84,0,0,0
1999,9,4,1,27.4,24.5,84,0,0,0
1999,9,4,2,27.4,24.3,83,0,0,0
1999,9,4,3,26.9,24,84,0,0,0
1999,9,4,4,26.9,23.4,81,0,0,0
1999,9,4,5,26.9,22.1,75,0,0,0
1999,9,4,6,26.2,21.4,75,0,0,0
1999,9,4,7,26.5,21.7,75,78,292,42
1999,9,4,8,28.4,20.7,63,319,621,94
1999,9,4,9,30,18.4,50,586,811,113
1999,9,4,10,31,18.4,47,805,885,126
1999,9,4,11,32.2,18.7,45,921,837,168
1999,9,4,12,33.5,18,40,1003,851,175
1999,9,4,13,34.1,18.6,40,1024,873,166
1999,9,4,14,34.6,18.2,38,907,750,212
1999,9,4,15,35.3,18.4,37,710,555,261
1999,9,4,16,30.6,22.5,62,567,588,191
1999,9,4,17,26.3,24.5,90,283,257,173
1999,9,4,18,25.8,24,90,77,66,65
1999,9,4,19,25.7,23.9,90,2,33,2
1999,9,4,20,25.7,23.6,88,0,0,0
1999,9,4,21,25.7,23.6,88,0,0,0
1999,9,4,22,25.7,23.6,88,0,0,0
1999,9,4,23,25.8,23.7,88,0,0,0
1999,9,4,24,26.1,23.8,87,0,0,0
1999,9,5,1,26.1,24,88,0,0,0
1999,9,5,2,26.2,24.1,88,0,0,0
1999,9,5,3,26.2,24.1,88,0,0,0
1999,9,5,4,26.2,24.2,89,0,0,0
1999,9,5,5,26.1,24.2,89,0,0,0
1999,9,5,6,26.1,24.2,89,0,0,0
1999,9,5,7,26.1,22.4,80,18,4,18
1999,9,5,8,27.1,22.5,76,134,31,123
1999,9,5,9,28.3,22.1,69,280,58,245
1999,9,5,10,29.4,21.6,63,492,177,356
1999,9,5,11,30.8,22.4,61,588,178,428
1999,9,5,12,30.7,21.5,58,645,184,466
1999,9,5,13,30.7,19.7,52,688,235,457
1999,9,5,14,31,20,52,640,227,431
1999,9,5,15,32,19.6,48,535,198,375
1999,9,5,16,32,19.6,48,313,60,274
1999,9,5,17,31.6,20.5,52,164,32,151
1999,9,5,18,30.2,23.6,68,44,11,42
1999,9,5,19,29,23.7,73,2,5,2
1999,9,5,20,28.6,23.7,75,0,0,0
1999,9,5,21,28.3,24.3,79,0,0,0
1999,9,5,22,28,24.2,80,0,0,0
1999,9,5,23,27.9,25.2,85,0,0,0
1999,9,5,24,27.6,25.1,86,0,0,0
1999,9,6,1,27.6,25.1,86,0,0,0
1999,9,6,2,27.5,25,86,0,0,0
1999,9,6,3,27.3,24.8,86,0,0,0
1999,9,6,4,27,24.1,84,0,0,0
1999,9,6,5,27,22.6,77,0,0,0
1999,9,6,6,26.9,22.3,76,0,0,0
1999,9,6,7,27.3,21.8,72,35,24,32
1999,9,6,8,28.1,22.1,70,182,100,146
1999,9,6,9,29.2,21.9,65,351,155,260
1999,9,6,10,30.2,22.1,62,497,185,355
1999,9,6,11,32,21.5,54,611,211,421
1999,9,6,12,32.7,20.9,50,669,216,458
1999,9,6,13,33.8,21.2,48,685,231,458
1999,9,6,14,34.1,20.8,46,648,240,426
1999,9,6,15,34.6,19.8,42,551,225,369
1999,9,6,16,34.7,19.5,41,400,181,286
1999,9,6,17,34.4,19.6,42,227,119,176
1999,9,6,18,33.2,20,46,77,72,64
1999,9,6,19,31.4,22.7,60,2,36,2
1999,9,6,20,30.2,24.6,72,0,0,0
1999,9,6,21,29.6,24.9,76,0,0,0
1999,9,6,22,27,25.2,90,0,0,0
1999,9,6,23,27.1,25.5,91,0,0,0
1999,9,6,24,26.8,24.7,88,0,0,0
1999,9,7,1,26.1,24.3,90,0,0,0
1999,9,7,2,25.7,24.1,91,0,0,0
1999,9,7,3,25.2,23.6,91,0,0,0
1999,9,7,4,24.6,23.4,93,0,0,0
1999,9,7,5,24.2,23.2,94,0,0,0
1999,9,7,6,24.1,23.4,96,0,0,0
1999,9,7,7,24.1,23.6,97,68,188,44
1999,9,7,8,24,23.5,97,288,469,117
1999,9,7,9,24.2,22.8,92,404,267,248
1999,9,7,10,25.3,23.9,92,334,27,313
1999,9,7,11,26.3,24.3,89,402,25,380
1999,9,7,12,27.3,24.4,84,436,23,414
1999,9,7,13,28.2,24.8,82,457,28,429
1999,9,7,14,28.8,23.7,74,445,37,411
1999,9,7,15,29.2,23.9,73,363,31,339
1999,9,7,16,29.4,23.8,72,254,23,239
1999,9,7,17,28.8,22.5,69,137,16,131
1999,9,7,18,28.5,22.5,70,38,8,37
1999,9,7,19,28.2,22.7,72,1,4,1
1999,9,7,20,27.7,24.6,83,0,0,0
1999,9,7,21,27.1,24.6,86,0,0,0
1999,9,7,22,26.9,24.4,86,0,0,0
1999,9,7,23,26.8,24.5,87,0,0,0
1999,9,7,24,26.8,24.7,88,0,0,0
1999,9,8,1,25.8,23.7,88,0,0,0
1999,9,8,2,25.8,23.7,88,0,0,0
1999,9,8,3,25.8,23.7,88,0,0,0
1999,9,8,4,25.8,23.9,89,0,0,0
1999,9,8,5,25.8,23.9,89,0,0,0
1999,9,8,6,25.7,23.9,90,0,0,0
1999,9,8,7,25.7,23.6,88,16,3,16
1999,9,8,8,26.6,23.9,85,123,21,115
1999,9,8,9,27.1,22.5,76,266,46,239
1999,9,8,10,27.8,22.3,72,388,58,343
1999,9,8,11,28.8,22.1,67,479,65,421
1999,9,8,12,29.5,22.2,65,511,56,456
1999,9,8,13,29.7,22.4,65,526,63,464
1999,9,8,14,30.3,22.5,63,489,62,432
